query_id	chunk_id	relevance
q-211	chunk-010-14	1
q-211	chunk-010-15	1
q-211	chunk-010-16	1
q-211	chunk-010-17	1
q-211	chunk-010-18	1
q-211	chunk-010-19	1
q-212	chunk-011-00	1
q-212	chunk-011-01	1
q-212	chunk-011-02	1
q-212	chunk-011-03	1
q-212	chunk-011-04	1
q-212	chunk-011-05	1
q-212	chunk-011-06	1
q-212	chunk-011-07	1
q-212	chunk-011-08	1
q-212	chunk-011-09	1
q-212	chunk-011-10	1
q-212	chunk-011-11	1
q-212	chunk-011-12	1
q-212	chunk-011-13	1
q-212	chunk-011-14	1
q-212	chunk-011-15	1
q-212	chunk-011-16	1
q-212	chunk-011-17	1
q-212	chunk-011-18	1
q-212	chunk-011-19	1
q-213	chunk-012-00	1
q-213	chunk-012-04	1
q-213	chunk-012-08	1
q-213	chunk-012-12	1
q-213	chunk-012-16	1
q-213	chunk-012-20	1
q-213	chunk-012-24	1
q-213	chunk-012-28	1
q-213	chunk-012-32	1
q-213	chunk-012-36	1
q-213	chunk-012-40	1
q-213	chunk-012-44	1
q-213	chunk-012-48	1
q-214	chunk-013-00	1
q-214	chunk-013-01	1
q-214	chunk-013-02	1
q-214	chunk-013-03	1
q-214	chunk-013-04	1
q-214	chunk-013-05	1
q-214	chunk-013-06	1
q-214	chunk-013-07	1
q-214	chunk-013-08	1
q-214	chunk-013-09	1
q-214	chunk-013-10	1
q-214	chunk-013-11	1
q-214	chunk-013-12	1
q-214	chunk-013-13	1
q-214	chunk-013-14	1
q-214	chunk-013-15	1
q-214	chunk-013-16	1
q-214	chunk-013-17	1
q-214	chunk-013-18	1
q-214	chunk-013-19	1
q-215	chunk-014-00	1
q-215	chunk-014-01	1
q-215	chunk-014-02	1
q-215	chunk-014-03	1
q-215	chunk-014-04	1
q-215	chunk-014-05	1
q-215	chunk-014-06	1
q-215	chunk-014-07	1
q-215	chunk-014-08	1
q-215	chunk-014-09	1
q-215	chunk-014-10	1
q-215	chunk-014-11	1
q-215	chunk-014-12	1
q-215	chunk-014-13	1
q-215	chunk-014-14	1
q-215	chunk-014-15	1
q-215	chunk-014-16	1
q-215	chunk-014-17	1
q-215	chunk-014-18	1
q-215	chunk-014-19	1
q-217	chunk-016-00	1
q-217	chunk-016-01	1
q-217	chunk-016-02	1
q-217	chunk-016-03	1
q-217	chunk-016-04	1
q-217	chunk-016-05	1
q-217	chunk-016-06	1
q-217	chunk-016-07	1
q-217	chunk-016-08	1
q-217	chunk-016-09	1
q-217	chunk-016-10	1
q-217	chunk-016-11	1
q-217	chunk-016-12	1
q-217	chunk-016-13	1
q-217	chunk-016-14	1
q-217	chunk-016-15	1
q-217	chunk-016-16	1
q-217	chunk-016-17	1
q-217	chunk-016-18	1
q-217	chunk-016-19	1
q-218	chunk-017-00	1
q-218	chunk-017-01	1
q-218	chunk-017-02	1
q-218	chunk-017-03	1
q-218	chunk-017-04	1
q-218	chunk-017-05	1
q-218	chunk-017-06	1
q-218	chunk-017-07	1
q-218	chunk-017-08	1
q-218	chunk-017-09	1
q-218	chunk-017-10	1
q-218	chunk-017-11	1
q-218	chunk-017-12	1
q-218	chunk-017-13	1
q-218	chunk-017-14	1
q-218	chunk-017-15	1
q-218	chunk-017-16	1
q-218	chunk-017-17	1
q-218	chunk-017-18	1
q-218	chunk-017-19	1
q-219	chunk-018-00	1
q-219	chunk-018-01	1
q-219	chunk-018-02	1
q-219	chunk-018-03	1
q-219	chunk-018-04	1
q-219	chunk-018-05	1
q-219	chunk-018-06	1
q-219	chunk-018-07	1
q-219	chunk-018-08	1
q-219	chunk-018-09	1
q-219	chunk-018-10	1
q-219	chunk-018-11	1
q-219	chunk-018-12	1
q-219	chunk-018-13	1
q-219	chunk-018-14	1
q-219	chunk-018-15	1
q-219	chunk-018-16	1
q-219	chunk-018-17	1
q-219	chunk-018-18	1
q-219	chunk-018-19	1
q-220	chunk-019-00	1
q-220	chunk-019-01	1
q-220	chunk-019-02	1
q-220	chunk-019-03	1
q-220	chunk-019-04	1
q-220	chunk-019-05	1
q-220	chunk-019-06	1
q-220	chunk-019-07	1
q-220	chunk-019-08	1
q-220	chunk-019-09	1
q-220	chunk-019-10	1
q-220	chunk-019-11	1
q-220	chunk-019-12	1
q-220	chunk-019-13	1
q-220	chunk-019-14	1
q-220	chunk-019-15	1
q-220	chunk-019-16	1
q-220	chunk-019-17	1
q-220	chunk-019-18	1
q-220	chunk-019-19	1
q-221	chunk-020-00	1
q-221	chunk-020-01	1
q-221	chunk-020-02	1
q-221	chunk-020-03	1
q-221	chunk-020-04	1
q-221	chunk-020-05	1
q-221	chunk-020-06	1
q-221	chunk-020-07	1
q-221	chunk-020-08	1
q-221	chunk-020-09	1
q-221	chunk-020-10	1
q-221	chunk-020-11	1
q-221	chunk-020-12	1
q-221	chunk-020-13	1
q-221	chunk-020-14	1
q-221	chunk-020-15	1
q-221	chunk-020-16	1
q-221	chunk-020-17	1
q-221	chunk-020-18	1
q-221	chunk-020-19	1
q-222	chunk-021-00	1
q-222	chunk-021-01	1
q-222	chunk-021-02	1
q-222	chunk-021-03	1
q-222	chunk-021-04	1
q-222	chunk-021-05	1
q-222	chunk-021-06	1
q-222	chunk-021-07	1
q-222	chunk-021-08	1
q-222	chunk-021-09	1
q-222	chunk-021-10	1
q-222	chunk-021-11	1
q-222	chunk-021-12	1
q-222	chunk-021-13	1
q-222	chunk-021-14	1
q-222	chunk-021-15	1
q-222	chunk-021-16	1
q-222	chunk-021-17	1
q-222	chunk-021-18	1
q-222	chunk-021-19	1
q-223	chunk-022-00	1
q-223	chunk-022-01	1
q-223	chunk-022-02	1
q-223	chunk-022-03	1
q-223	chunk-022-04	1
q-223	chunk-022-05	1
q-223	chunk-022-06	1
q-223	chunk-022-07	1
q-223	chunk-022-08	1
q-223	chunk-022-09	1
q-223	chunk-022-10	1
q-223	chunk-022-11	1
q-223	chunk-022-12	1
q-223	chunk-022-13	1
q-223	chunk-022-14	1
q-223	chunk-022-15	1
q-223	chunk-022-16	1
q-223	chunk-022-17	1
q-223	chunk-022-18	1
q-223	chunk-022-19	1
q-224	chunk-023-00	1
q-224	chunk-023-01	1
q-224	chunk-023-02	1
q-224	chunk-023-03	1
q-224	chunk-023-04	1
q-224	chunk-023-05	1
q-224	chunk-023-06	1
q-224	chunk-023-07	1
q-224	chunk-023-08	1
q-224	chunk-023-09	1
q-224	chunk-023-10	1
q-224	chunk-023-11	1
q-224	chunk-023-12	1
q-224	chunk-023-13	1
q-224	chunk-023-14	1
q-224	chunk-023-15	1
q-224	chunk-023-16	1
q-224	chunk-023-17	1
q-224	chunk-023-18	1
q-224	chunk-023-19	1
q-225	chunk-024-00	1
q-225	chunk-024-01	1
q-225	chunk-024-02	1
q-225	chunk-024-03	1
q-225	chunk-024-04	1
q-225	chunk-024-05	1
q-225	chunk-024-06	1
q-225	chunk-024-07	1
q-225	chunk-024-08	1
q-225	chunk-024-09	1
q-225	chunk-024-10	1
q-225	chunk-024-11	1
q-225	chunk-024-12	1
q-225	chunk-024-13	1
q-225	chunk-024-14	1
q-225	chunk-024-15	1
q-225	chunk-024-16	1
q-225	chunk-024-17	1
q-225	chunk-024-18	1
q-225	chunk-024-19	1
q-226	chunk-025-00	1
q-226	chunk-025-01	1
q-226	chunk-025-02	1
q-226	chunk-025-03	1
q-226	chunk-025-04	1
q-226	chunk-025-05	1
q-226	chunk-025-06	1
q-226	chunk-025-07	1
q-226	chunk-025-08	1
q-226	chunk-025-09	1
q-226	chunk-025-10	1
q-226	chunk-025-11	1
q-226	chunk-025-12	1
q-226	chunk-025-13	1
q-226	chunk-025-14	1
q-226	chunk-025-15	1
q-226	chunk-025-16	1
q-226	chunk-025-17	1
q-226	chunk-025-18	1
q-226	chunk-025-19	1
q-227	chunk-026-00	1
q-227	chunk-026-01	1
q-227	chunk-026-02	1
q-227	chunk-026-03	1
q-227	chunk-026-04	1
q-227	chunk-026-05	1
q-227	chunk-026-06	1
q-227	chunk-026-07	1
q-227	chunk-026-08	1
q-227	chunk-026-09	1
q-227	chunk-026-10	1
q-227	chunk-026-11	1
q-227	chunk-026-12	1
q-227	chunk-026-13	1
q-227	chunk-026-14	1
q-227	chunk-026-15	1
q-227	chunk-026-16	1
q-227	chunk-026-17	1
q-227	chunk-026-18	1
q-227	chunk-026-19	1
q-228	chunk-027-00	1
q-228	chunk-027-01	1
q-228	chunk-027-02	1
q-228	chunk-027-03	1
q-228	chunk-027-04	1
q-228	chunk-027-05	1
q-228	chunk-027-06	1
q-228	chunk-027-07	1
q-228	chunk-027-08	1
q-228	chunk-027-09	1
q-228	chunk-027-10	1
q-228	chunk-027-11	1
q-228	chunk-027-12	1
q-228	chunk-027-13	1
q-228	chunk-027-14	1
q-228	chunk-027-15	1
q-228	chunk-027-16	1
q-228	chunk-027-17	1
q-228	chunk-027-18	1
q-228	chunk-027-19	1
q-229	chunk-028-00	1
q-229	chunk-028-01	1
q-229	chunk-028-02	1
q-229	chunk-028-03	1
q-229	chunk-028-04	1
q-229	chunk-028-05	1
q-229	chunk-028-06	1
q-229	chunk-028-07	1
q-229	chunk-028-08	1
q-229	chunk-028-09	1
q-229	chunk-028-10	1
q-229	chunk-028-11	1
q-229	chunk-028-12	1
q-229	chunk-028-13	1
q-229	chunk-028-14	1
q-229	chunk-028-15	1
q-229	chunk-028-16	1
q-229	chunk-028-17	1
q-229	chunk-028-18	1
q-229	chunk-028-19	1
q-230	chunk-029-00	1
q-230	chunk-029-01	1
q-230	chunk-029-02	1
q-230	chunk-029-03	1
q-230	chunk-029-04	1
q-230	chunk-029-05	1
q-230	chunk-029-06	1
q-230	chunk-029-07	1
q-230	chunk-029-08	1
q-230	chunk-029-09	1
q-230	chunk-029-10	1
q-230	chunk-029-11	1
q-230	chunk-029-12	1
q-230	chunk-029-13	1
q-230	chunk-029-14	1
q-230	chunk-029-15	1
q-230	chunk-029-16	1
q-230	chunk-029-17	1
q-230	chunk-029-18	1
q-230	chunk-029-19	1
q-231	chunk-030-00	1
q-231	chunk-030-01	1
q-231	chunk-030-02	1
q-231	chunk-030-03	1
q-231	chunk-030-04	1
q-231	chunk-030-05	1
q-231	chunk-030-06	1
q-231	chunk-030-07	1
q-231	chunk-030-08	1
q-231	chunk-030-09	1
q-231	chunk-030-10	1
q-231	chunk-030-11	1
q-231	chunk-030-12	1
q-231	chunk-030-13	1
q-231	chunk-030-14	1
q-231	chunk-030-15	1
q-231	chunk-030-16	1
q-231	chunk-030-17	1
q-231	chunk-030-18	1
q-231	chunk-030-19	1
q-232	chunk-031-00	1
q-232	chunk-031-01	1
q-232	chunk-031-02	1
q-232	chunk-031-03	1
q-232	chunk-031-04	1
q-232	chunk-031-05	1
q-232	chunk-031-06	1
q-232	chunk-031-07	1
q-232	chunk-031-08	1
q-232	chunk-031-09	1
q-232	chunk-031-10	1
q-232	chunk-031-11	1
q-232	chunk-031-12	1
q-232	chunk-031-13	1
q-232	chunk-031-14	1
q-232	chunk-031-15	1
q-232	chunk-031-16	1
q-232	chunk-031-17	1
q-232	chunk-031-18	1
q-232	chunk-031-19	1
q-233	chunk-032-00	1
q-233	chunk-032-01	1
q-233	chunk-032-02	1
q-233	chunk-032-03	1
q-233	chunk-032-04	1
q-233	chunk-032-05	1
q-233	chunk-032-06	1
q-233	chunk-032-07	1
q-233	chunk-032-08	1
q-233	chunk-032-09	1
q-233	chunk-032-10	1
q-233	chunk-032-11	1
q-233	chunk-032-12	1
q-233	chunk-032-13	1
q-233	chunk-032-14	1
q-233	chunk-032-15	1
q-233	chunk-032-16	1
q-233	chunk-032-17	1
q-233	chunk-032-18	1
q-233	chunk-032-19	1
q-234	chunk-033-01	1
q-234	chunk-033-05	1
q-234	chunk-033-09	1
q-234	chunk-033-13	1
q-234	chunk-033-17	1
q-234	chunk-033-21	1
q-234	chunk-033-25	1
q-234	chunk-033-29	1
q-234	chunk-033-33	1
q-234	chunk-033-37	1
q-234	chunk-033-41	1
q-234	chunk-033-45	1
q-234	chunk-033-49	1
q-235	chunk-034-00	1
q-235	chunk-034-01	1
q-235	chunk-034-02	1
q-235	chunk-034-03	1
q-235	chunk-034-04	1
q-235	chunk-034-05	1
q-235	chunk-034-06	1
q-235	chunk-034-07	1
q-235	chunk-034-08	1
q-235	chunk-034-09	1
q-235	chunk-034-10	1
q-235	chunk-034-11	1
q-235	chunk-034-12	1
q-235	chunk-034-13	1
q-235	chunk-034-14	1
q-235	chunk-034-15	1
q-235	chunk-034-16	1
q-235	chunk-034-17	1
q-235	chunk-034-18	1
q-235	chunk-034-19	1
q-236	chunk-035-00	1
q-236	chunk-035-01	1
q-236	chunk-035-02	1
q-236	chunk-035-03	1
q-236	chunk-035-04	1
q-236	chunk-035-05	1
q-236	chunk-035-06	1
q-236	chunk-035-07	1
q-236	chunk-035-08	1
q-236	chunk-035-09	1
q-236	chunk-035-10	1
q-236	chunk-035-11	1
q-236	chunk-035-12	1
q-236	chunk-035-13	1
q-236	chunk-035-14	1
q-236	chunk-035-15	1
q-236	chunk-035-16	1
q-236	chunk-035-17	1
q-236	chunk-035-18	1
q-236	chunk-035-19	1
q-237	chunk-036-00	1
q-237	chunk-036-01	1
q-237	chunk-036-02	1
q-237	chunk-036-03	1
q-237	chunk-036-04	1
q-237	chunk-036-05	1
q-237	chunk-036-06	1
q-237	chunk-036-07	1
q-237	chunk-036-08	1
q-237	chunk-036-09	1
q-237	chunk-036-10	1
q-237	chunk-036-11	1
q-237	chunk-036-12	1
q-237	chunk-036-13	1
q-237	chunk-036-14	1
q-237	chunk-036-15	1
q-237	chunk-036-16	1
q-237	chunk-036-17	1
q-237	chunk-036-18	1
q-237	chunk-036-19	1
q-238	chunk-037-00	1
q-238	chunk-037-01	1
q-238	chunk-037-02	1
q-238	chunk-037-03	1
q-238	chunk-037-04	1
q-238	chunk-037-05	1
q-238	chunk-037-06	1
q-238	chunk-037-07	1
q-238	chunk-037-08	1
q-238	chunk-037-09	1
q-238	chunk-037-10	1
q-238	chunk-037-11	1
q-238	chunk-037-12	1
q-238	chunk-037-13	1
q-238	chunk-037-14	1
q-238	chunk-037-15	1
q-238	chunk-037-16	1
q-238	chunk-037-17	1
q-238	chunk-037-18	1
q-238	chunk-037-19	1
q-239	chunk-038-02	1
q-239	chunk-038-06	1
q-239	chunk-038-10	1
q-239	chunk-038-14	1
q-239	chunk-038-18	1
q-239	chunk-038-22	1
q-239	chunk-038-26	1
q-239	chunk-038-30	1
q-239	chunk-038-34	1
q-239	chunk-038-38	1
q-239	chunk-038-42	1
q-239	chunk-038-46	1
q-241	chunk-040-00	1
q-241	chunk-040-01	1
q-241	chunk-040-02	1
q-241	chunk-040-03	1
q-241	chunk-040-04	1
q-241	chunk-040-05	1
q-241	chunk-040-06	1
q-241	chunk-040-07	1
q-241	chunk-040-08	1
q-241	chunk-040-09	1
q-241	chunk-040-10	1
q-241	chunk-040-11	1
q-241	chunk-040-12	1
q-241	chunk-040-13	1
q-241	chunk-040-14	1
q-241	chunk-040-15	1
q-241	chunk-040-16	1
q-241	chunk-040-17	1
q-241	chunk-040-18	1
q-241	chunk-040-19	1
q-242	chunk-041-01	1
q-242	chunk-041-05	1
q-242	chunk-041-09	1
q-242	chunk-041-13	1
q-242	chunk-041-17	1
q-242	chunk-041-21	1
q-242	chunk-041-25	1
q-242	chunk-041-29	1
q-242	chunk-041-33	1
q-242	chunk-041-37	1
q-242	chunk-041-41	1
q-242	chunk-041-45	1
q-242	chunk-041-49	1
q-243	chunk-042-00	1
q-243	chunk-042-01	1
q-243	chunk-042-02	1
q-243	chunk-042-03	1
q-243	chunk-042-04	1
q-243	chunk-042-05	1
q-243	chunk-042-06	1
q-243	chunk-042-07	1
q-243	chunk-042-08	1
q-243	chunk-042-09	1
q-243	chunk-042-10	1
q-243	chunk-042-11	1
q-243	chunk-042-12	1
q-243	chunk-042-13	1
q-243	chunk-042-14	1
q-243	chunk-042-15	1
q-243	chunk-042-16	1
q-243	chunk-042-17	1
q-243	chunk-042-18	1
q-243	chunk-042-19	1
q-244	chunk-043-00	1
q-244	chunk-043-01	1
q-244	chunk-043-02	1
q-244	chunk-043-03	1
q-244	chunk-043-04	1
q-244	chunk-043-05	1
q-244	chunk-043-06	1
q-244	chunk-043-07	1
q-244	chunk-043-08	1
q-244	chunk-043-09	1
q-244	chunk-043-10	1
q-244	chunk-043-11	1
q-244	chunk-043-12	1
q-244	chunk-043-13	1
q-244	chunk-043-14	1
q-244	chunk-043-15	1
q-244	chunk-043-16	1
q-244	chunk-043-17	1
q-244	chunk-043-18	1
q-244	chunk-043-19	1
q-245	chunk-044-00	1
q-245	chunk-044-01	1
q-245	chunk-044-02	1
q-245	chunk-044-03	1
q-245	chunk-044-04	1
q-245	chunk-044-05	1
q-245	chunk-044-06	1
q-245	chunk-044-07	1
q-245	chunk-044-08	1
q-245	chunk-044-09	1
q-245	chunk-044-10	1
q-245	chunk-044-11	1
q-245	chunk-044-12	1
q-245	chunk-044-13	1
q-245	chunk-044-14	1
q-245	chunk-044-15	1
q-245	chunk-044-16	1
q-245	chunk-044-17	1
q-245	chunk-044-18	1
q-245	chunk-044-19	1
q-246	chunk-045-00	1
q-246	chunk-045-01	1
q-246	chunk-045-02	1
q-246	chunk-045-03	1
q-246	chunk-045-04	1
q-246	chunk-045-05	1
q-246	chunk-045-06	1
q-246	chunk-045-07	1
q-246	chunk-045-08	1
q-246	chunk-045-09	1
q-246	chunk-045-10	1
q-246	chunk-045-11	1
q-246	chunk-045-12	1
q-246	chunk-045-13	1
q-246	chunk-045-14	1
q-246	chunk-045-15	1
q-246	chunk-045-16	1
q-246	chunk-045-17	1
q-246	chunk-045-18	1
q-246	chunk-045-19	1
q-247	chunk-046-00	1
q-247	chunk-046-01	1
q-247	chunk-046-02	1
q-247	chunk-046-03	1
q-247	chunk-046-04	1
q-247	chunk-046-05	1
q-247	chunk-046-06	1
q-247	chunk-046-07	1
q-247	chunk-046-08	1
q-247	chunk-046-09	1
q-247	chunk-046-10	1
q-247	chunk-046-11	1
q-247	chunk-046-12	1
q-247	chunk-046-13	1
q-247	chunk-046-14	1
q-247	chunk-046-15	1
q-247	chunk-046-16	1
q-247	chunk-046-17	1
q-247	chunk-046-18	1
q-247	chunk-046-19	1
q-248	chunk-047-00	1
q-248	chunk-047-01	1
q-248	chunk-047-02	1
q-248	chunk-047-03	1
q-248	chunk-047-04	1
q-248	chunk-047-05	1
q-248	chunk-047-06	1
q-248	chunk-047-07	1
q-248	chunk-047-08	1
q-248	chunk-047-09	1
q-248	chunk-047-10	1
q-248	chunk-047-11	1
q-248	chunk-047-12	1
q-248	chunk-047-13	1
q-248	chunk-047-14	1
q-248	chunk-047-15	1
q-248	chunk-047-16	1
q-248	chunk-047-17	1
q-248	chunk-047-18	1
q-248	chunk-047-19	1
q-249	chunk-048-00	1
q-249	chunk-048-01	1
q-249	chunk-048-02	1
q-249	chunk-048-03	1
q-249	chunk-048-04	1
q-249	chunk-048-05	1
q-249	chunk-048-06	1
q-249	chunk-048-07	1
q-249	chunk-048-08	1
q-249	chunk-048-09	1
q-249	chunk-048-10	1
q-249	chunk-048-11	1
q-249	chunk-048-12	1
q-249	chunk-048-13	1
q-249	chunk-048-14	1
q-249	chunk-048-15	1
q-249	chunk-048-16	1
q-249	chunk-048-17	1
q-249	chunk-048-18	1
q-249	chunk-048-19	1
q-250	chunk-049-00	1
q-250	chunk-049-01	1
q-250	chunk-049-02	1
q-250	chunk-049-03	1
q-250	chunk-049-04	1
q-250	chunk-049-05	1
q-250	chunk-049-06	1
q-250	chunk-049-07	1
q-250	chunk-049-08	1
q-250	chunk-049-09	1
q-250	chunk-049-10	1
q-250	chunk-049-11	1
q-250	chunk-049-12	1
q-250	chunk-049-13	1
q-250	chunk-049-14	1
q-250	chunk-049-15	1
q-250	chunk-049-16	1
q-250	chunk-049-17	1
q-250	chunk-049-18	1
q-250	chunk-049-19	1
q-251	chunk-050-00	1
q-251	chunk-050-01	1
q-251	chunk-050-02	1
q-251	chunk-050-03	1
q-251	chunk-050-04	1
q-251	chunk-050-05	1
q-251	chunk-050-06	1
q-251	chunk-050-07	1
q-251	chunk-050-08	1
q-251	chunk-050-09	1
q-251	chunk-050-10	1
q-251	chunk-050-11	1
q-251	chunk-050-12	1
q-251	chunk-050-13	1
q-251	chunk-050-14	1
q-251	chunk-050-15	1
q-251	chunk-050-16	1
q-251	chunk-050-17	1
q-251	chunk-050-18	1
q-251	chunk-050-19	1
q-252	chunk-051-00	1
q-252	chunk-051-01	1
q-252	chunk-051-02	1
q-252	chunk-051-03	1
q-252	chunk-051-04	1
q-252	chunk-051-05	1
q-252	chunk-051-06	1
q-252	chunk-051-07	1
q-252	chunk-051-08	1
q-252	chunk-051-09	1
q-252	chunk-051-10	1
q-252	chunk-051-11	1
q-252	chunk-051-12	1
q-252	chunk-051-13	1
q-252	chunk-051-14	1
q-252	chunk-051-15	1
q-252	chunk-051-16	1
q-252	chunk-051-17	1
q-252	chunk-051-18	1
q-252	chunk-051-19	1
q-253	chunk-052-00	1
q-253	chunk-052-01	1
q-253	chunk-052-02	1
q-253	chunk-052-03	1
q-253	chunk-052-04	1
q-253	chunk-052-05	1
q-253	chunk-052-06	1
q-253	chunk-052-07	1
q-253	chunk-052-08	1
q-253	chunk-052-09	1
q-253	chunk-052-10	1
q-253	chunk-052-11	1
q-253	chunk-052-12	1
q-253	chunk-052-13	1
q-253	chunk-052-14	1
q-253	chunk-052-15	1
q-253	chunk-052-16	1
q-253	chunk-052-17	1
q-253	chunk-052-18	1
q-253	chunk-052-19	1
q-254	chunk-053-00	1
q-254	chunk-053-01	1
q-254	chunk-053-02	1
q-254	chunk-053-03	1
q-254	chunk-053-04	1
q-254	chunk-053-05	1
q-254	chunk-053-06	1
q-254	chunk-053-07	1
q-254	chunk-053-08	1
q-254	chunk-053-09	1
q-254	chunk-053-10	1
q-254	chunk-053-11	1
q-254	chunk-053-12	1
q-254	chunk-053-13	1
q-254	chunk-053-14	1
q-254	chunk-053-15	1
q-254	chunk-053-16	1
q-254	chunk-053-17	1
q-254	chunk-053-18	1
q-254	chunk-053-19	1
q-255	chunk-054-00	1
q-255	chunk-054-01	1
q-255	chunk-054-02	1
q-255	chunk-054-03	1
q-255	chunk-054-04	1
q-255	chunk-054-05	1
q-255	chunk-054-06	1
q-255	chunk-054-07	1
q-255	chunk-054-08	1
q-255	chunk-054-09	1
q-255	chunk-054-10	1
q-255	chunk-054-11	1
q-255	chunk-054-12	1
q-255	chunk-054-13	1
q-255	chunk-054-14	1
q-255	chunk-054-15	1
q-255	chunk-054-16	1
q-255	chunk-054-17	1
q-255	chunk-054-18	1
q-255	chunk-054-19	1
q-256	chunk-055-00	1
q-256	chunk-055-01	1
q-256	chunk-055-02	1
q-256	chunk-055-03	1
q-256	chunk-055-04	1
q-256	chunk-055-05	1
q-256	chunk-055-06	1
q-256	chunk-055-07	1
q-256	chunk-055-08	1
q-256	chunk-055-09	1
q-256	chunk-055-10	1
q-256	chunk-055-11	1
q-256	chunk-055-12	1
q-256	chunk-055-13	1
q-256	chunk-055-14	1
q-256	chunk-055-15	1
q-256	chunk-055-16	1
q-256	chunk-055-17	1
q-256	chunk-055-18	1
q-256	chunk-055-19	1
q-257	chunk-056-00	1
q-257	chunk-056-01	1
q-257	chunk-056-02	1
q-257	chunk-056-03	1
q-257	chunk-056-04	1
q-257	chunk-056-05	1
q-257	chunk-056-06	1
q-257	chunk-056-07	1
q-257	chunk-056-08	1
q-257	chunk-056-09	1
q-257	chunk-056-10	1
q-257	chunk-056-11	1
q-257	chunk-056-12	1
q-257	chunk-056-13	1
q-257	chunk-056-14	1
q-257	chunk-056-15	1
q-257	chunk-056-16	1
q-257	chunk-056-17	1
q-257	chunk-056-18	1
q-257	chunk-056-19	1
q-258	chunk-057-00	1
q-258	chunk-057-01	1
q-258	chunk-057-02	1
q-258	chunk-057-03	1
q-258	chunk-057-04	1
q-258	chunk-057-05	1
q-258	chunk-057-06	1
q-258	chunk-057-07	1
q-258	chunk-057-08	1
q-258	chunk-057-09	1
q-258	chunk-057-10	1
q-258	chunk-057-11	1
q-258	chunk-057-12	1
q-258	chunk-057-13	1
q-258	chunk-057-14	1
q-258	chunk-057-15	1
q-258	chunk-057-16	1
q-258	chunk-057-17	1
q-258	chunk-057-18	1
q-258	chunk-057-19	1
q-259	chunk-058-00	1
q-259	chunk-058-01	1
q-259	chunk-058-02	1
q-259	chunk-058-03	1
q-259	chunk-058-04	1
q-259	chunk-058-05	1
q-259	chunk-058-06	1
q-259	chunk-058-07	1
q-259	chunk-058-08	1
q-259	chunk-058-09	1
q-259	chunk-058-10	1
q-259	chunk-058-11	1
q-259	chunk-058-12	1
q-259	chunk-058-13	1
q-259	chunk-058-14	1
q-259	chunk-058-15	1
q-259	chunk-058-16	1
q-259	chunk-058-17	1
q-259	chunk-058-18	1
q-259	chunk-058-19	1
q-260	chunk-059-00	1
q-260	chunk-059-01	1
q-260	chunk-059-02	1
q-260	chunk-059-03	1
q-260	chunk-059-04	1
q-260	chunk-059-05	1
q-260	chunk-059-06	1
q-260	chunk-059-07	1
q-260	chunk-059-08	1
q-260	chunk-059-09	1
q-260	chunk-059-10	1
q-260	chunk-059-11	1
q-260	chunk-059-12	1
q-260	chunk-059-13	1
q-260	chunk-059-14	1
q-260	chunk-059-15	1
q-260	chunk-059-16	1
q-260	chunk-059-17	1
q-260	chunk-059-18	1
q-260	chunk-059-19	1
q-261	chunk-060-00	1
q-261	chunk-060-01	1
q-261	chunk-060-02	1
q-261	chunk-060-03	1
q-261	chunk-060-04	1
q-261	chunk-060-05	1
q-261	chunk-060-06	1
q-261	chunk-060-07	1
q-261	chunk-060-08	1
q-261	chunk-060-09	1
q-261	chunk-060-10	1
q-261	chunk-060-11	1
q-261	chunk-060-12	1
q-261	chunk-060-13	1
q-261	chunk-060-14	1
q-261	chunk-060-15	1
q-261	chunk-060-16	1
q-261	chunk-060-17	1
q-261	chunk-060-18	1
q-261	chunk-060-19	1
q-262	chunk-061-00	1
q-262	chunk-061-01	1
q-262	chunk-061-02	1
q-262	chunk-061-03	1
q-262	chunk-061-04	1
q-262	chunk-061-05	1
q-262	chunk-061-06	1
q-262	chunk-061-07	1
q-262	chunk-061-08	1
q-262	chunk-061-09	1
q-262	chunk-061-10	1
q-262	chunk-061-11	1
q-262	chunk-061-12	1
q-262	chunk-061-13	1
q-262	chunk-061-14	1
q-262	chunk-061-15	1
q-262	chunk-061-16	1
q-262	chunk-061-17	1
q-262	chunk-061-18	1
q-262	chunk-061-19	1
q-263	chunk-062-00	1
q-263	chunk-062-01	1
q-263	chunk-062-02	1
q-263	chunk-062-03	1
q-263	chunk-062-04	1
q-263	chunk-062-05	1
q-263	chunk-062-06	1
q-263	chunk-062-07	1
q-263	chunk-062-08	1
q-263	chunk-062-09	1
q-263	chunk-062-10	1
q-263	chunk-062-11	1
q-263	chunk-062-12	1
q-263	chunk-062-13	1
q-263	chunk-062-14	1
q-263	chunk-062-15	1
q-263	chunk-062-16	1
q-263	chunk-062-17	1
q-263	chunk-062-18	1
q-263	chunk-062-19	1
q-264	chunk-063-00	1
q-264	chunk-063-01	1
q-264	chunk-063-02	1
q-264	chunk-063-03	1
q-264	chunk-063-04	1
q-264	chunk-063-05	1
q-264	chunk-063-06	1
q-264	chunk-063-07	1
q-264	chunk-063-08	1
q-264	chunk-063-09	1
q-264	chunk-063-10	1
q-264	chunk-063-11	1
q-264	chunk-063-12	1
q-264	chunk-063-13	1
q-264	chunk-063-14	1
q-264	chunk-063-15	1
q-264	chunk-063-16	1
q-264	chunk-063-17	1
q-264	chunk-063-18	1
q-264	chunk-063-19	1
q-265	chunk-064-00	1
q-265	chunk-064-01	1
